_update_graph,1784643264.1774457
_update_leds,1784643264.2233982
_update_graph,1784643264.224983
_update_leds,1784643264.272212
_update_graph,1784643264.2735674
_update_leds,1784643264.3205147
_update_graph,1784643264.3218544
_update_leds,1784643264.369609
_update_graph,1784643264.3709574
_update_leds,1784643264.418008
_update_graph,1784643264.4196968
_update_leds,1784643264.4669552
_update_graph,1784643264.4683843
_update_leds,1784643264.5174549
_update_graph,1784643264.5188553
_update_leds,1784643264.5654821
_update_graph,1784643264.5663247
_update_leds,1784643264.6147902
_update_graph,1784643264.615957
_update_leds,1784643264.6630814
_update_graph,1784643264.664323
_update_leds,1784643264.7122486
_update_graph,1784643264.7135026
_update_leds,1784643264.7600174
_update_graph,1784643264.7612798
_update_leds,1784643264.8065212
_update_graph,1784643264.8077297
_update_leds,1784643264.8537207
_update_graph,1784643264.854645
_update_leds,1784643264.9006393
_update_graph,1784643264.9019063
_update_leds,1784643264.948005
_update_graph,1784643264.9493656
_update_leds,1784643264.9952896
_update_graph,1784643264.9962091
_update_leds,1784643265.0434735
_update_graph,1784643265.044736
_update_leds,1784643265.0897305
_update_graph,1784643265.09107
_update_leds,1784643265.1373706
_update_graph,1784643265.1385722
_update_leds,1784643265.184579
_update_graph,1784643265.1858594
_update_leds,1784643265.2324388
_update_graph,1784643265.2340271
_update_leds,1784643265.2799165
_update_graph,1784643265.281292
_update_leds,1784643265.3309515
_update_graph,1784643265.3325095
_update_leds,1784643265.378052
_update_graph,1784643265.3792374
_update_leds,1784643265.4252834
_update_graph,1784643265.4265065
_update_leds,1784643265.4743025
_update_graph,1784643265.4756422
_update_leds,1784643265.5231752
_update_graph,1784643265.5241106
_update_leds,1784643265.5733116
_update_graph,1784643265.5751712
_update_leds,1784643265.6201785
_update_graph,1784643265.62154
_update_leds,1784643265.666412
_update_graph,1784643265.667691
_update_leds,1784643265.712612
_update_graph,1784643265.7134578
_update_leds,1784643265.7588053
_update_graph,1784643265.7599006
_update_leds,1784643265.805702
_update_graph,1784643265.8065977
_update_leds,1784643265.8518915
_update_graph,1784643265.8533154
_update_leds,1784643265.8980715
_update_graph,1784643265.8993447
_update_leds,1784643265.944026
_update_graph,1784643265.9452882
_update_leds,1784643265.9905467
_update_graph,1784643265.9919965
_update_leds,1784643266.0367503
_update_graph,1784643266.037605
_update_leds,1784643266.0835118
_update_graph,1784643266.0852292
_update_leds,1784643266.1297581
_update_graph,1784643266.1309576
_update_leds,1784643266.1754024
_update_graph,1784643266.1766708
_update_leds,1784643266.221343
_update_graph,1784643266.222639
